
# Surface 0 of 1 surfaces

# Contour 0, label:      532
 512  520.124  523.5 
 512  520.124  523.5 
 512  520.124  523.5 


# Contour 19, label:      523
 512  519.571  523 
 512  519.571  523 
 512  519.571  523 
 512  519.571  523 
 512  519.571  523 
 512  519.571  523 
 512  519.571  523 
 512  519.571  523 
 512  519.571  523 
 512  519.571  523 


# Contour 20, label:      522
 512  519.018  522.5 
 512  519.018  522.5 
 512  519.018  522.5 
 512  519.018  522.5 
 512  519.018  522.5 
 512  519.018  522.5 
 512  519.018  522.5 
 512  519.018  522.5 
 512  519.018  522.5 
 512  519.018  522.5 


# Contour 21, label:      522
 512  518.499  522 
 512  518.499  522 
 512  518.499  522 
 512  518.499  522 
 512  518.499  522 
 512  518.499  522 
 512  518.499  522 
 512  518.499  522 
 512  518.499  522 
 512  518.499  522 


# Contour 22, label:      522
 512  518.194  521.5 
 512  518.194  521.5 
 512  518.194  521.5 
 512  518.194  521.5 
 512  518.194  521.5 
 512  518.194  521.5 
 512  518.194  521.5 
 512  518.194  521.5 
 512  518.194  521.5 
 512  518.194  521.5 


# Contour 23, label:      521
 512  517.888  521 
 512  517.888  521 
 512  517.888  521 
 512  517.888  521 
 512  517.888  521 
 512  517.888  521 
 512  517.888  521 
 512  517.888  521 
 512  517.888  521 
 512  517.888  521 


# Contour 24, label:      520
 512  517.583  520.5 
 512  517.583  520.5 
 512  517.583  520.5 
 512  517.583  520.5 
 512  517.583  520.5 
 512  517.583  520.5 
 512  517.583  520.5 
 512  517.583  520.5 
 512  517.583  520.5 
 512  517.583  520.5 


# Contour 25, label:      520
 512  517.277  520 
 512  517.277  520 
 512  517.277  520 
 512  517.277  520 
 512  517.277  520 
 512  517.277  520 
 512  517.277  520 
 512  517.277  520 
 512  517.277  520 
 512  517.277  520 


# Contour 26, label:      520
 512  516.971  519.5 
 512  516.971  519.5 
 512  516.971  519.5 
 512  516.971  519.5 
 512  516.971  519.5 
 512  516.971  519.5 
 512  516.971  519.5 
 512  516.971  519.5 
 512  516.971  519.5 
 512  516.971  519.5 


# Contour 27, label:      519
 512  516.564  519 
 512  516.564  519 
 512  516.564  519 
 512  516.564  519 
 512  516.564  519 
 512  516.564  519 
 512  516.564  519 
 512  516.564  519 
 512  516.564  519 
 512  516.564  519 


# Contour 28, label:      518
 512  515.884  518.5 
 512  515.884  518.5 
 512  515.884  518.5 
 512  515.884  518.5 
 512  515.884  518.5 
 512  515.884  518.5 
 512  515.884  518.5 
 512  515.884  518.5 
